OSHPD_ID,FAC_NAME,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,EQUIP_01_DESCRIP,EQUIP_01_VALUE,EQUIP_01_ACQUI_DT,EQUIP_01_ACQUI_MEANS,EQUIP_02_DESCRIP,EQUIP_02_VALUE,EQUIP_02_ACQUI_DT,EQUIP_02_ACQUI_MEANS,EQUIP_03_DESCRIP,EQUIP_03_VALUE,EQUIP_03_ACQUI_DT,EQUIP_03_ACQUI_MEANS,EQUIP_04_DESCRIP,EQUIP_04_VALUE,EQUIP_04_ACQUI_DT,EQUIP_04_ACQUI_MEANS,EQUIP_05_DESCRIP,EQUIP_05_VALUE,EQUIP_05_ACQUI_DT,EQUIP_05_ACQUI_MEANS,EQUIP_06_DESCRIP,EQUIP_06_VALUE,EQUIP_06_ACQUI_DT,EQUIP_06_ACQUI_MEANS,EQUIP_07_DESCRIP,EQUIP_07_VALUE,EQUIP_07_ACQUI_DT,EQUIP_07_ACQUI_MEANS,EQUIP_08_DESCRIP,EQUIP_08_VALUE,EQUIP_08_ACQUI_DT,EQUIP_08_ACQUI_MEANS,EQUIP_09_DESCRIP,EQUIP_09_VALUE,EQUIP_09_ACQUI_DT,EQUIP_09_ACQUI_MEANS,EQUIP_10_DESCRIP,EQUIP_10_VALUE,EQUIP_10_ACQUI_DT,EQUIP_10_ACQUI_MEANS,CAP_EXP_OVER_1MIL,PROJ_01_DESCRIP_CAP_EXP,PROJ_01_PROJTD_CAP_EXP,PROJ_01_OSHPD_PROJ_NO,PROJ_02_DESCRIP_CAP_EXP,PROJ_02_PROJTD_CAP_EXP,PROJ_02_OSHPD_PROJ_NO,PROJ_03_DESCRIP_CAP_EXP,PROJ_03_PROJTD_CAP_EXP,PROJ_03_OSHPD_PROJ_NO,PROJ_04_DESCRIP_CAP_EXP,PROJ_04_PROJTD_CAP_EXP,PROJ_04_OSHPD_PROJ_NO,PROJ_05_DESCRIP_CAP_EXP,PROJ_05_PROJTD_CAP_EXP,PROJ_05_OSHPD_PROJ_NO
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - EUCLID,5040,740462,5233,572775,0,0,9,9,Yes,3638,68,8,No,,,0,0,CV SURG,3,0,0,134,1,134,1,125,3,0,0,0,0,478,170,717,254,1195,424,1195,0,93,32,61,5,424,39,5,1,0,10,56,374,57,2,28,3,0,2385,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Hybrid OR 9 Remodel,1300000,H13293830,Facade Screen,1000001,H15014030,Corridor/Patient Room Remodel OB/Tele,3000000,S14188030,Corridor/Patient Room Remodel Sinks,1000001,S14213530,,,
106301188,ANAHEIM GLOBAL MEDICAL CENTER,566,72156,838,64704,0,0,5,5,No,915,16,1,No,,,0,264,CV SURG,2,0,0,24,0,24,0,24,2,0,0,0,0,56,25,32,16,88,41,81,0,2,2,2,0,24,1,1,0,0,0,0,13,4,0,5,0,22,157,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301209,HUNTINGTON BEACH HOSPITAL,317,25466,26,1837,0,0,3,3,No,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,14,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301248,LOS ALAMITOS MEDICAL CENTER,2494,360015,3274,327345,0,0,6,6,No,1239,41,2,No,,,0,345,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,265,181,146,43,411,224,411,0,78,52,3,17,210,14,0,0,0,13,1,637,358,1,4,0,0,1799,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,4311,673918,2760,249976,0,0,13,13,No,2602,124,20,No,,,0,939,CV SURG,2,0,0,166,10,166,10,126,3,0,0,1,0,704,598,740,937,1445,1535,1279,1,286,85,31,23,451,64,7,0,7,166,413,0,0,0,22,9,136,2980,Yes,ULTRASOUND SYSTEM DIAGNOSTIC,537000,2/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301304,NEWPORT BAY HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301340,ST. JOSEPH HOSPITAL - ORANGE,9052,1190069,8209,471732,14,9,0,23,Yes,4998,338,68,No,,,0,1863,CV SURG,3,0,0,177,8,177,8,127,4,0,0,0,0,1342,883,2015,1196,3357,2079,1529,0,203,73,130,24,741,23,22,1,10,522,139,319,388,33,24,14,366,4561,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301342,ST. JUDE MEDICAL CENTER,3092,439552,10484,695869,0,7,12,19,Yes,2152,129,25,No,,,0,613,CV SURG,2,0,0,124,4,124,4,85,6,0,0,0,0,324,292,482,171,806,463,1237,0,111,73,42,27,431,33,11,0,0,90,96,191,269,4,53,0,1141,3809,Yes,Alaris,554441,3/4/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301379,WEST ANAHEIM MEDICAL CENTER,954,117300,168,15013,0,0,7,7,No,0,0,0,No,,,0,0,CV SURG,1,0,0,34,0,34,0,34,1,0,0,0,0,83,132,54,29,137,161,137,0,22,9,3,0,145,16,1,0,0,0,0,0,0,0,17,0,0,350,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301380,KINDRED HOSPITAL - WESTMINSTER,318,12570,0,0,5,0,0,5,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,2436,264210,1585,134161,0,0,11,11,No,1649,75,33,No,,,0,655,CV SURG,1,0,0,66,0,66,0,53,2,0,0,0,0,571,428,614,306,1185,734,1166,0,33,8,31,9,511,31,40,0,0,0,0,17,2,0,66,0,7,1921,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106304039,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - WARNER,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106304113,CHILDRENS HOSPITAL AT MISSION,284,25978,349,18887,0,0,13,13,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106304159,HEALTHBRIDGE CHILDRENS HOSPITAL-ORANGE,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,2292,301509,14573,1244564,12,6,0,18,Yes,5667,449,99,No,,,0,1443,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,721,172,452,0,1173,172,1173,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,1345,Yes,PHILIPS MEDICAL SYSTEMS MED RAD  FLRSCP RF EQP,536836,12/18/14,Lease,VARIAN MEDICAL SYSTEMS EX LINEAR ACCELERATOR,764508,5/29/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,"159-441 - NVA/ROS-WCC, PATHOLOGY GROSSING AREA REMODEL",1189365,IN PROCESS,159-442 - FCA VARIOUS - NVA/ROS - HOSPITAL - CARPET REPLACEMENT/RENOVATION 3RD FLR NORTH,1197286,S140423-31-00,"159-938 - EGY - NVA/ROS - COGENERATION PROJECT, CUP",2880944,S140023-31-00,,,,,,
106331164,DESERT REGIONAL MEDICAL CENTER,5258,624555,2476,226395,0,0,10,10,Yes,3214,212,56,No,,,0,894,CV SURG,1,0,0,111,64,111,64,141,3,0,0,0,0,975,331,426,122,1401,453,1401,0,117,67,57,13,417,36,0,0,0,23,118,1,1,13,31,0,0,2295,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Central Steam Plant Boiler Project,4711186,S132707-33-00-ACD,ADA Retrofit,3184948,P-2013-00160,,,,,,,,,
106331194,HEMET VALLEY MEDICAL CENTER,2303,262035,1378,127095,0,0,6,6,Yes,1230,35,8,No,,,0,460,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,105,20,398,35,503,55,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106331226,PACIFIC GROVE HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Unit Remodel,2198436,150923,,,142578,,,141277,,,,,,
106331288,PALO VERDE HOSPITAL,245,21263,824,42234,0,0,2,2,No,138,11,0,No,,,0,44,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3169,381180,1488,136890,0,0,7,7,Yes,2410,146,48,No,,,0,924,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,CT Scan Remodel,559836,1/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106331312,RIVERSIDE COMMUNITY HOSPITAL,5146,694238,3087,302515,0,0,9,9,No,3727,229,34,No,,,0,1395,CV SURG,2,0,0,249,0,249,0,177,5,0,0,0,0,2358,1684,1769,900,4127,2584,2904,0,172,98,75,111,1359,188,89,10,0,205,175,501,399,39,60,11,809,7205,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,HVAC UPGRADE,2500000,S142415-33-00,OP SURGI CENTER,2000000,,,,,,,,,,
106332172,KINDRED HOSPITAL - RIVERSIDE,128,8203,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106334018,MENIFEE VALLEY MEDICAL CENTER,589,72810,573,55965,0,0,3,3,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,3332,426683,8938,776560,7,1,0,8,No,2971,200,24,No,,,0,912,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,MRI Scanner,1684311,2/26/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,RMC Chiller Piping Efficiency Upgrade,1294450,S140674-33,RAD MRI Room Buildiout,3272831,P-2012-01766,RMC MOB 3 Casework Replacement Third Floor,1001733,N/A,Palm Springs Pharmacy Tenent Improvement,1048179,N/A,,,
106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,3153,488868,4433,510279,0,0,10,10,Yes,1500,120,2,No,,,0,427,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,MRI,2217316,6/19/15,Purchase,CT SCANNER,1181611,6/19/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,ELECTRICAL TRANSFER SWITCH CABINET,1314298,S142557-33-00,,,,,,,,,,,,
106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,3874,757619,14533,1234603,0,5,12,17,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,310,0,226,0,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,"FCA REQ-0002013 NVA/SAC- Hosp Tower, Replace Controls on Mechanical system for ORs and Central Processing",1689000,S151883- 34,,,,,,,,,,,,
106340947,MERCY GENERAL HOSPITAL,4679,916467,10174,684107,3,8,7,18,Yes,1270,49,1,No,,,0,353,CV SURG,4,0,0,1097,0,1097,0,431,3,0,0,0,0,928,1725,1424,438,2352,2163,2623,4,443,342,204,279,2084,444,102,7,2,603,804,513,356,0,90,41,441,9382,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106340950,MERCY SAN JUAN HOSPITAL,4448,699354,5377,349928,1,5,10,16,Yes,1974,441,276,No,,,0,533,CV SURG,1,0,0,137,16,137,16,72,3,0,0,0,0,546,433,397,174,943,607,667,0,131,21,14,2,250,5,18,2,2,0,0,190,570,0,9,0,118,1999,Yes,daVinci Xi Surgical Robot,1670000,12/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Fire Alarm System,1250000,,Nurse Call System,1600000,,,,,,,,,,
106340951,METHODIST HOSPITAL OF SACRAMENTO,2150,191359,3581,262953,0,4,6,10,Yes,1931,166,79,No,,,0,637,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,12366,2594040,17950,1647960,0,4,27,31,Yes,1753,174,42,No,,,0,572,CV SURG,3,0,0,256,41,256,41,110,6,35,19,10,20,599,1076,939,879,1583,1994,1105,11,150,37,101,51,544,33,86,0,37,349,298,131,416,24,61,16,20,3470,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106341052,SUTTER MEMORIAL HOSPITAL,2185,323066,1351,99982,0,0,9,9,No,3224,305,77,No,,,0,1056,CV SURG,3,33,24,466,96,499,120,227,5,19,12,0,0,695,299,646,234,1360,545,1363,110,54,42,41,38,370,10,0,0,16,0,0,400,160,4,10,1,1426,4045,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,4455,591068,9918,866272,8,8,0,16,No,2685,123,8,No,,,0,611,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,701,0,338,0,1039,0,801,0,0,0,0,0,151,11,3,0,0,0,0,72,0,0,39,0,0,1077,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344021,HERITAGE OAKS HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344029,MERCY HOSPITAL OF FOLSOM,1840,213122,1775,146074,0,0,4,4,Yes,891,26,5,No,,,0,213,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,539,82177,2172,105753,1,3,2,6,Yes,458,12,1,No,,,0,168,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361110,BEAR VALLEY COMMUNITY HOSPITAL,0,0,157,3299,0,0,1,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361144,CHINO VALLEY MEDICAL CENTER,1020,129235,248,31146,0,0,4,4,No,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,108,13,8,0,116,13,66,0,5,0,3,0,0,0,0,0,0,0,5,3,14,0,0,0,33,129,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,671,39460,372,20329,0,0,3,3,No,872,21,0,No,,,0,341,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,ER Remodel,2300000,S132331-36-00,,,,,,,,,,,,
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,6544,1091143,23307,1962392,3,0,22,25,Yes,3633,321,68,No,,,0,1121,CV SURG,2,0,0,444,9,444,9,259,3,0,0,0,0,1138,415,1281,28,2419,443,2419,0,152,77,0,3,693,8,56,0,0,0,0,0,0,0,19,4,0,3431,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,D5042 Nephrology/Urology Upgrade,1141498,S152158-36-00-BPT01,D0185 Elevator Modernization 3 Separate Permits,5020000,S151423-36-00-BPT01,D5040 Helipad Roof Replacement,1542413,S152335-36-00-BPT01,D5030 Basement Radiology Upgrade,1236414,S151598-36-00-BPT01,D0184 Phase V Air Handler Unit 5,2130390,S150068-36-00-BPT01
106361245,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,1299,225134,2904,242388,0,0,5,5,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,5454,1268777,4015,396058,0,6,11,17,Yes,0,0,0,No,,,0,0,CV SURG,11,0,0,452,54,452,54,235,4,0,0,0,0,842,486,955,660,1797,1146,1797,115,71,48,99,48,414,56,6,0,9,24,108,0,0,0,19,21,108,2943,Yes,MAMMOGRAPHY SYSTEM,524097,2/1/15,Purchase,MICROSOFT SOFTWARE,558550,7/1/15,Purchase,MRI UPGRADE MAGNETOM SYMPHONY  SONATA,677943,12/1/15,Purchase,MRI MACHINE -MAGNETOM AERA,1744155,8/1/15,Purchase,PROTON ACCELERATOR UPGRADES,8509484,12/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,GRAND HALLWAY,3599283,,CT AND MRI,2430509,,PRE OPERATIVE BEDS,1440243,,REPLACE GENERATOR  TRANSFER SWITCH,1167872,,,,
106361266,MOUNTAINS COMMUNITY HOSPITAL,74,3682,255,12241,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361274,KINDRED HOSPITAL - ONTARIO,788,11520,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361308,REDLANDS COMMUNITY HOSPITAL,3321,426824,3098,270531,1,2,3,6,Yes,2479,62,14,No,,,0,688,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,83,0,114,0,114,0,0,16,30,15,0,0,0,0,0,0,0,0,70,0,0,0,112,357,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,FLUOROSCOPY,1088375,P201200125,,,,,,,,,,,,
106361318,SAN ANTONIO REGIONAL HOSPITAL,3884,518384,3610,325740,0,0,11,11,Yes,2076,134,29,No,,,0,788,CV SURG,1,0,0,213,5,213,5,169,2,0,0,0,0,501,512,640,86,1141,598,1621,0,128,38,33,11,562,36,16,1,5,15,17,71,67,0,48,8,0,2677,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1079,112714,2404,178612,0,0,5,5,Yes,2052,113,13,Yes,YES,,1249,803,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,187,0,7,0,194,0,142,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,194,Yes,CT Scanner,973000,6/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Electronic Health Record System,11000000,,,,,,,,,,,,,
106361339,ST. BERNARDINE MEDICAL CENTER,5647,688937,2133,240619,3,3,7,13,Yes,1788,109,36,No,,,0,502,CV SURG,3,0,13,396,0,396,13,335,5,0,0,0,0,1163,733,1188,393,2351,1126,2351,0,120,68,40,53,1008,455,34,0,64,58,115,577,259,10,79,0,135,5426,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361458,COLORADO RIVER MEDICAL CENTER,52,5156,243,15110,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
