OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_ADDRESS_TWO,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_ADMIN_NAME,FAC_OPER_CURRYR,BEG_DATE,END_DATE,PARENT_NAME,PARENT_ADDRESS_ONE,PARENT_ADDRESS_TWO,PARENT_CITY,PARENT_STATE,PARENT_ZIP_9,REPORT_PREP_NAME,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,REPORT_STATUS,MGT_COMPANY,TRAUMA_CTR,TEACH_HOSP,MCAL_PROVIDER_NO,MCARE_PROVIDER_NO,ACLAIMS_NO,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDPTY,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,INPATIENT_PALLIATIVE_CARE_PROG_OFFERED,INPATIENT_PALLIATIVE_CARE_PROG_NURSES,INPATIENT_PALLIATIVE_CARE_PROG_NURSES_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_CHAPLAINS,OUTPATIENT_PALLIATIVE_CARE_SERV_OFFERED,EMSA_TRAUMA_CTR_DESIG,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_ADMITTED,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_NOT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_NOT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_NOT_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_NOT_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS
106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,,FREMONT,94538,510-796-1100,John Cooper,Yes,1/1/15,12/31/15,Universal Health Services,367 South Gulph Rd.,,King of Prussia,PA,19406,Rod Larsen,Open,2/16/90,2/16/90,,,,NO,,,140000707,25,10,17,6001441927,2j,,05 - East Bay,Alameda,140000347,Parent Facility,-121.97885,37.54652,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,54020,5430,39478,0,0,0,,0,0,0,0,0,0,0,0,0,148,54020,5430,39478,0,0,0,0,0,0,0,0,0,0,76,0,76,6,56,14,76,20,4,5,0,0,0,40,7,0,0,76,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106014050,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,,PLEASANTON,94588,925-847-3000,Scott Gregerson,Yes,1/1/15,12/31/15,Stanford Health Care,300 Pasteur Dr,,Palo Alto,CA,94305,Matthew Reed,Open,12/9/91,12/9/91,,,,NO,,,140000797,16,7,15,6001450743,2k,,05 - East Bay,Alameda,140000114,Parent Facility,-121.88095,37.69206,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,116,42340,5267,20294,15,5475,1104,3589,4,1460,167,230,13,4745,192,329,1563,9,3285,221,422,2179,0,0,0,0,0,0,0,0,0,0,10,3650,130,51,1082,0,0,0,0,167,60955,7081,28937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,60955,7081,28937,0,0,0,0,0,0,0,1279,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,155,0,1922,1,11207,17,11624,297,2180,5289,27088,5604,32692,18,155,441,Yes,0,0,0,2,0,3,0,0,0,0,2,0,7
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PARKWAY,,FREMONT,94538,510-248-3000,TOM HANENBURG,Yes,1/1/15,12/31/15,KAISER FOUNDATION HOSPITAL,ONE KAISER PLAZA,,OAKLAND,CA,94612,Debra Ruggiero,Open,12/1/96,12/1/96,,,,NO,,,140001086,25,10,17,6001441925,2l,,05 - East Bay,Alameda,140000053,Parent Facility,-121.97483,37.55055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,3386,11485,0,0,0,0,0,0,0,0,10,3650,138,559,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,3524,13247,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38690,3524,13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,1,0,1,1,0,0,0,Yes,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,5657,0,7771,2,7537,29,10171,757,3905,1945,35041,2733,37774,16,0,67,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106034002,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,,JACKSON,95642,209-223-7500,Denise Langley,Yes,1/1/15,12/31/15,Sutter Health,2200 River Plaza Drive,,Sacramento,CA,95833,Denise Langley,Open,4/10/00,4/10/00,,,,NO,,,30000108,5,8,4,6005000401,4,,06 - North San Joaquin,Amador,30000008,Parent Facility,-120.77272,38.34743,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,38,13870,2002,6776,8,2920,327,660,0,0,0,0,6,2190,205,443,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18980,2534,9088,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,52,18980,2534,9088,0,0,0,0,0,0,8,413,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,388,0,3112,0,14119,1025,3090,680,409,396,21118,2101,23219,14,108,130,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106040875,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,,PARADISE,95969,530-877-9361,Gary Kemske,Yes,1/1/15,12/31/15,Adventist Health,2100 Douglas Blvd,,Roseville,CA,95661-3898,Joleen Levey,Open,3/5/51,3/5/51,,,,NO,,,230000005,3,4,1,6007002000,8,,01 - Northern California,Butte,230000017,Parent Facility,-121.57218,39.75641,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,73,26645,3237,12179,15,5475,882,2000,0,0,0,0,12,4380,312,692,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36500,4431,16495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36500,4431,16495,0,0,0,0,0,0,18,858,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,YES,,No,0,0,0,0,0,0,0,Yes,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,241,0,6225,2,8093,39,6202,369,3789,2804,24550,3214,27764,18,183,763,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106040937,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,,OROVILLE,95966,530-533-8500,Robert J. Wentz,Yes,1/1/15,12/31/15,OroHealth Corporation,2767 Olive Highway,,Oroville,CA,95966,Lois McQuown,Open,1/1/62,1/1/62,,,,NO,,,230000014,3,4,1,6007003001,10,,01 - Northern California,Butte,230000022,Parent Facility,-121.5428,39.50485,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,113,41245,11343,37953,10,3650,475,1182,0,0,0,0,10,3650,174,768,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,48545,11992,41645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,48545,11992,41645,0,0,0,0,0,0,10,463,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,1,1,1,0,0,1,No,LEVEL III,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,374,8,6464,44,10755,3527,2447,4894,287,2251,20327,10724,31051,14,0,3309,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106060870,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER STREET,,COLUSA,95932,530-458-5821-254,Walt Beck,Yes,1/1/15,12/31/15,Colusa Regional Medical Center,199 E Webster Street,,Colusa,CA,95932,Rachel Betke Mena,Open,7/1/53,7/1/53,,,,NO,,,230000259,3,4,3,6011000200,15,,01 - Northern California,Colusa,230000149,Parent Facility,-122.00031,39.20727,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,28,10220,466,1544,8,2920,177,443,0,0,22,45,6,2190,24,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15330,689,2207,0,0,0,0,0,0,0,0,6,2190,119,,1514,0,0,0,0,0,0,0,0,48,17520,808,3721,0,0,0,0,0,0,6,151,388,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,LEVEL IV,0,Standby,Standby,,YES,YES,,,YES,,YES,YES,,,,,YES,254,0,1912,2,2114,16,1906,178,687,253,6873,449,7322,4,60,162,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,,MARTINEZ,94553,925-370-5000,Anna Roth,Yes,1/1/15,12/31/15,,,,,,,Editha Guevarra,Open,7/2/53,7/2/53,,,,NO,,,140000195,14,3,5,6013318000,18a,,05 - East Bay,Contra Costa,140000090,Parent Facility,-122.13101,38.00646,General Acute Care,City and/or County,General Medical / Surgical,99,36135,5382,30684,11,4015,2226,4015,0,0,0,0,8,2920,197,552,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,337,217,1524,0,0,0,0,124,45260,8142,38513,0,0,0,0,43,15695,584,6709,0,0,0,,0,0,0,0,0,0,0,0,0,167,60955,8726,45222,0,0,0,0,0,0,8,2226,4238,0,17,0,17,0,17,0,17,6,0,10,0,0,1,0,0,0,0,17,Yes,No,,,,Yes,1,0,4,2,1,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,3317,30,9341,243,20164,1152,6068,2621,1435,928,40325,4974,45299,20,1671,3657,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106070934,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,,ANTIOCH,94509,925-779-7200-2943,Dori Stevens,Yes,1/1/15,12/31/15,Sutter Health,2200 River Plaza,,Sacramento,CA,95833,Michael Perrault,Open,2/2/67,2/2/67,,,,NO,,,140000016,11,7,9,6013355109,18e,,05 - East Bay,Contra Costa,140000258,Parent Facility,-121.8054,37.98222,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,107,39055,6550,25718,22,8030,1162,2611,0,0,0,0,12,4380,208,592,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1460,130,19,380,0,0,0,0,145,52925,8050,31101,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,145,52925,8050,31101,0,0,0,0,0,0,20,995,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,1,1,0,0,1,1,1,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,,YES,427,0,10218,1,21839,30,14717,616,6333,6356,53534,7003,60537,32,0,1425,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 SOUTH MAIN STREET,,WALNUT CREEK,94596-5300,925-295-4000,"Colleen McKeown, RN,MHROD, Sr. Vice President and Area Manager",Yes,1/1/15,12/31/15,Kaiser Permanente Medical Care Program,Ordway Building - One Kaiser Plaza,,Oakland,CA,94612-3609,Brian Yamada,Open,9/11/53,9/11/53,,,,NO,,,140000190,16,7,11,6013339001,18j,,05 - East Bay,Contra Costa,140000290,Parent Facility,-122.05828,37.8923,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,138,50370,8934,35360,34,12410,3531,8649,12,4380,845,2154,24,8760,609,966,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9125,310,119,5247,0,0,0,0,233,85045,14229,57735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,85045,14229,57735,0,0,0,0,0,0,32,3099,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,4,0,3,1,0,0,1,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,8997,2,8523,17,10743,178,18282,2304,5633,6240,52178,8741,60919,52,0,121,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,2540 EAST STREET,,CONCORD,94520,925-682-8200,Michael S Thomas,Yes,1/1/15,12/31/15,John Muir Health,1400 Treat Blvd,,Walnut Creek,CA,94597,Rowena Chesney,Open,1/1/46,1/1/46,,,,NO,,,140000196,14,7,11,6013329000,18c,,05 - East Bay,Contra Costa,140000128,Parent Facility,-122.03874,37.98615,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,208,75920,9820,40791,0,0,0,0,0,0,0,0,37,13505,549,2280,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,89425,10369,47414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,89425,10369,47414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,5,4,1,1,2,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,226,0,11346,12,28308,65,9290,40,2946,7823,52116,7940,60056,32,19894,891,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT STREET,,CONCORD,94520,925-674-4100,Cindy Bolter,Yes,1/1/15,12/31/15,John Muir Health,1400 Treat Blvd,,Walnut Creek,CA,94597,Suzanne Blotzke,Open,3/10/93,3/10/93,,,,NO,,,140000832,14,7,11,6013327000,18b,,05 - East Bay,Contra Costa,140000418,Parent Facility,-122.04081,37.98921,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26645,3191,18918,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26645,3191,18918,0,0,0,8,625,2826,0,0,0,0,27,7,34,15,18,1,34,7,0,10,0,0,15,0,1,0,1,34,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106084001,SUTTER COAST HOSPITAL,800 EAST WASHINGTON BOULEVARD,,CRESCENT CITY,95531,707-464-8511,Mitch Hanna,Yes,1/1/15,12/31/15,Sutter Health,2200 River Plaza Drive,,Sacramento,CA,95833,TerryLee Neal,Open,1/1/46,1/1/46,,,Level IV,NO,,,110000049,2,2,2,6015000104,19,,01 - Northern California,Del Norte,110000067,Parent Facility,-124.19514,41.77278,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,39,14235,1244,4084,4,1460,275,619,0,0,0,0,6,2190,364,364,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17885,1883,6271,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,49,17885,1883,6271,0,0,0,0,0,0,4,288,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,LEVEL IV,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,1075,2,8014,73,9480,1665,554,316,315,14,19438,2070,21508,11,0,626,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106094002,TELECARE EL DORADO COUNTY P.H.F.,935-B SPRING STREET,,PLACERVILLE,95667,530-748-4708,Eric Kammersgard,Yes,1/1/15,12/31/15,Telecare Corporation,1080 Marina Village Parkway,,Alameda,CA,94501,Cheryl Austin,Open,1/29/88,1/29/88,,,,NO,,,,5,1,4,6017031100,23.3,,02 - Golden Empire,El Dorado,M20016057,Parent Facility,-120.80275,38.7322,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,344,2909,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,344,2909,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,16,0,0,0,0,0,0,0,0,0,16,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106100797,ADVENTIST MEDICAL CENTER - REEDLEY,372 WEST CYPRESS AVENUE,,REEDLEY,93654,559-582-9000,Wayne Ferch,Yes,1/1/15,12/31/15,Adventist Health System-West,PO BOX 619002,,Roseville,CA,95664-9002,Marlo Avitia,Open,4/14/65,4/14/65,,,,NO,,,40000124,31,14,22,6019006603,32,,09 - Central,Fresno,40000149,Parent Facility,-119.45145,36.60789,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,29,10585,616,2241,20,7300,1410,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17885,2026,4855,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,49,17885,2026,4855,0,0,0,0,0,0,0,1376,2255,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Standby,Standby,,YES,YES,,,YES,YES,,YES,,,,YES,,765,2,14459,97,13000,917,843,175,75,5,29142,1196,30338,10,0,284,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106104047,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO STREET,,FRESNO,93710,559-431-8000,Kristine Kassahn,Yes,1/1/15,12/31/15,"Fresno Surgery Center, LP. dba Fresno Surgical Hospital",6121 N Thesta St. Ste 101,,Fresno,CA,93710,Bruce Cecil,Open,2/23/93,2/23/93,,,,NO,,,40000254,23,8,22,6019004504,35f,,09 - Central,Fresno,40000332,Parent Facility,-119.78155,36.82531,General Acute Care,Investor - Partnership,General Medical / Surgical,27,9855,1994,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9855,1994,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9855,1994,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,YES,,,YES,,YES,,YES,YES,,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO STREET,,FRESNO,93720,559-448-4500-5997,Debbie Hemker,Yes,1/1/15,12/31/15,Kaiser Permanente,7300 North Fresno St,,Fresno,CA,93720,Vonnie Nunes,Open,2/23/95,2/23/95,,,,NO,,,40000949,23,8,22,6019004406,35f,,09 - Central,Fresno,40000384,Parent Facility,-119.7832,36.84246,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,119,43435,5733,20103,26,9490,1381,2797,0,0,0,0,12,4380,185,737,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,216,13,1137,0,0,0,0,169,61685,7515,26799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,61685,7515,26799,0,0,0,0,0,0,0,1310,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,1,0,1,1,2,0,0,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,7911,2,5927,1,7132,176,9904,2107,1881,2202,32755,4488,37243,22,0,139,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106110889,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,,WILLOWS,95988,530-934-1800-1861,Barbara Rydgren,Yes,1/1/15,12/31/15,,,,,,,Traci Torres,Open,7/1/53,7/1/53,,,Level IV,NO,,,230000006,3,4,3,6021010400,37,,01 - Northern California,Glenn,230000018,Parent Facility,-122.20791,39.52055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,47,17155,210,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17155,210,726,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,47,17155,210,726,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,LEVEL IV,0,Standby,Standby,,,YES,,,,,,YES,,,,YES,,546,0,1487,0,1787,0,1022,0,378,0,5220,210,5430,5,0,95,No,0,0,0,0,0,0,0,0,0,0,0,0,0
