facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,surgeries.surgery.recovery.services,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries,surgery.mins.surgery.recovery.services,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.surgery.recovery.services,gross.revenue.surgery.recovery.services,gross.revenue.total,net.revenue.surgery.recovery.services,net.revenue.total,net.profit.surgery.recovery.services,net.profit.total,gross.revenue.surgery.recovery.services.medicare.traditional,gross.revenue.surgery.recovery.services.medicare.managed,gross.revenue.surgery.recovery.services.medical.traditional,gross.revenue.surgery.recovery.services.medical.managed,gross.revenue.surgery.recovery.services.county.indigent.traditional,gross.revenue.surgery.recovery.services.county.indigent.managed,gross.revenue.surgery.recovery.services.other.third.parties.traditional,gross.revenue.surgery.recovery.services.other.third.parties.managed,gross.revenue.surgery.recovery.services.other.indigent,gross.revenue.surgery.recovery.services.other.payors,reporting.period.months,surgeries.surgery.recovery.services.month,open.heart.surgeries.surgery.recovery.services.month,inpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.month,surgery.mins.surgery.recovery.services.month,open.heart.surgery.mins.surgery.recovery.services.month,inpatient.surgery.mins.surgery.recovery.services.month,outpatient.surgery.mins.surgery.recovery.services.month,gross.revenue.surgery.recovery.services.month,gross.revenue.total.month,net.revenue.surgery.recovery.services.month,net.revenue.total.month,gross.revenue.surgery.recovery.services.medicare.traditional.month,gross.revenue.surgery.recovery.services.medicare.managed.month,gross.revenue.surgery.recovery.services.medical.traditional.month,gross.revenue.surgery.recovery.services.medical.managed.month,gross.revenue.surgery.recovery.services.county.indigent.traditional.month,gross.revenue.surgery.recovery.services.county.indigent.managed.month,gross.revenue.surgery.recovery.services.other.third.parties.traditional.month,gross.revenue.surgery.recovery.services.other.third.parties.managed.month,gross.revenue.surgery.recovery.services.other.indigent.month,gross.revenue.surgery.recovery.services.other.payors.month,net.profit.surgery.recovery.services.month,net.profit.total.month,gross.revenue.surgery.recovery.services.month.per.or,gross.revenue.surgery.recovery.services.month.per.surgery,gross.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.revenue.surgery.recovery.services.month.per.or,net.revenue.surgery.recovery.services.month.per.surgery,net.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.profit.surgery.recovery.services.month.per.or,net.profit.surgery.recovery.services.month.per.surgery,net.profit.surgery.recovery.services.month.per.hour.of.surgery,gross.revenue.surgery.recovery.services.indigent.month,gross.revenue.surgery.recovery.services.medical.month,gross.revenue.surgery.recovery.services.medicare.month,gross.revenue.surgery.recovery.services.other.month,gross.revenue.managed.month,gross.revenue.traditional.month,managed.traditional.ratio,proportion.revenue.indigent,proportion.revenue.other,proportion.revenue.medical,proportion.revenue.medicare
106410782,SAN MATEO MEDICAL CENTER,222 W. 39TH AVENUE,SAN MATEO,94403,San Mateo County,COUNTY OF SAN MATEO,7/1/13,6/30/14,3,2213,0,655,1558,1558,237678,0,77999,159679,42074393,409535512,20125433,216695273,9463774,13589351,3625079,2070014,5768498,10340609,0,16315419,622432,0,867267,2465075,12,184.416666666667,0,54.5833333333333,129.833333333333,129.833333333333,19806.5,0,6499.91666666667,13306.5833333333,3506199.41666667,34127959.3333333,1677119.41666667,18057939.4166667,302089.916666667,172501.166666667,480708.166666667,861717.416666667,0,1359618.25,51869.3333333333,0,72272.25,205422.916666667,788647.833333334,1132445.91666667,1168733.13888889,19012.3782196114,10621.3599071012,559039.805555556,9094.18572074108,5080.51220558907,262882.611111111,4276.44554902847,2389.05763259536,1431890.5,1342425.58333333,474591.083333333,257292.25,2393836.83333333,1112362.58333333,2.15202926563738,0.408388208951701,0.0733820925235927,0.382872000078528,0.135357698446178
106410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,San Mateo County,DAUGHTERS OF CHARITY HEALTH SYSTEM,7/1/13,6/30/14,15,4264,0,1925,2339,4161,340845,0,250439,90406,108564982,1557880823,16906059,261506842,1085160,-16807986,37659418,13057820,2578454,8125133,0,0,10655219,35766290,0,722648,12,355.333333333333,0,160.416666666667,194.916666666667,346.75,28403.75,0,20869.9166666667,7533.83333333333,9047081.83333333,129823401.916667,1408838.25,21792236.8333333,3138284.83333333,1088151.66666667,214871.166666667,677094.416666667,0,0,887934.916666667,2980524.16666667,0,60220.6666666667,90430,-1400665.5,603138.788888889,25460.8306754221,19111.0297055847,93922.55,3964.83560037523,2976.02587686485,6028.66666666667,254.493433395872,191.024072525635,0,891965.583333333,4226436.5,3928679.75,4745770.25,4301311.58333333,1.103330962674,0,0.434248282747378,0.0985915237382897,0.467160193514332
106410852,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,94010,San Mateo County,MILLS PENINSULA HEALTH SERVICES,1/1/14,12/31/14,11,10535,147,3114,7421,7421,1071945,44085,455445,616500,210832668,1460929108,69690386,498563926,22242830,25307930,58830493,23129805,1649921,10111615,0,0,2580848,100902715,271907,13355364,12,877.916666666667,12.25,259.5,618.416666666667,618.416666666667,89328.75,3673.75,37953.75,51375,17569389,121744092.333333,5807532.16666667,41546993.8333333,4902541.08333333,1927483.75,137493.416666667,842634.583333333,0,0,215070.666666667,8408559.58333333,22658.9166666667,1112947,1853569.16666667,2108994.16666667,1597217.18181818,20012.5930707167,11800.9413542672,527957.46969697,6615.12918841955,3900.78143934624,168506.287878788,2111.32700522069,1244.99839077565,22658.9166666667,980128,6830024.83333333,9736577.25,11178677.9166667,6390711.08333333,1.74920721198305,0.00128968154024404,0.554178477692081,0.0557861175479694,0.388745723219705
106410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,San Mateo County,SEQUOIA HOSPITAL,7/1/13,6/30/14,13,3762,258,1230,2532,2532,478319,45944,264981,213338,166088474,1049065865,36191486,251397996,11216251,33418422,69534868,7261566,1147022,2514528,0,0,3228615,79999740,332004,2070131,12,313.5,21.5,102.5,211,211,39859.9166666667,3828.66666666667,22081.75,17778.1666666667,13840706.1666667,87422155.4166667,3015957.16666667,20949833,5794572.33333333,605130.5,95585.1666666667,209544,0,0,269051.25,6666645,27667,172510.916666667,934687.583333333,2784868.5,1064669.70512821,44148.9829877725,20834.0217302679,231996.705128205,9620.27804359383,4539.83462919098,71899.0448717949,2981.4595959596,1406.95866147905,27667,305129.166666667,6399702.83333333,7108207.16666667,7481319.5,6359386.66666667,1.17642154694163,0.00199895869956635,0.513572579395245,0.0220457802508319,0.462382681654357
106414018,MENLO PARK SURGICAL HOSPITAL,570 WILLOW ROAD,MENLO PARK,94025,San Mateo County,PALO ALTO MEDICAL FOUNDATION,1/1/14,12/31/14,2,1706,0,193,1513,1513,182850,0,39195,143655,28811628,47758472,12568138,20833084,6185805,7692980,6107062,933821,0,452454,0,0,78920,18520463,44585,2674323,12,142.166666666667,0,16.0833333333333,126.083333333333,126.083333333333,15237.5,0,3266.25,11971.25,2400969,3979872.66666667,1047344.83333333,1736090.33333333,508921.833333333,77818.4166666667,0,37704.5,0,0,6576.66666666667,1543371.91666667,3715.41666666667,222860.25,515483.75,641081.666666667,1200484.5,16888.4103165299,9454.18474159147,523672.416666667,7367.02110199297,4124.08137817883,257741.875,3625.91148886284,2029.79655455291,3715.41666666667,37704.5,586740.25,1772808.83333333,1658894.83333333,742074.166666667,2.23548387459025,0.00154746548858676,0.738372229434588,0.0157038678966701,0.244376437180155
106420483,GOLETA VALLEY COTTAGE HOSPITAL,351 S. PATTERSON AVENUE,SANTA BARBARA,93111,Santa Barbara County,GOLETA VALLEY COTTAGE HOSPITAL,1/1/14,12/31/14,6,2610,0,1015,1595,1595,307981,0,177281,130700,24225256,196550116,9380609,78114772,-181203,14380068,8931607,1696566,244337,937239,0,0,1403403,9949878,0,1062226,12,217.5,0,84.5833333333333,132.916666666667,132.916666666667,25665.0833333333,0,14773.4166666667,10891.6666666667,2018771.33333333,16379176.3333333,781717.416666667,6509564.33333333,744300.583333333,141380.5,20361.4166666667,78103.25,0,0,116950.25,829156.5,0,88518.8333333333,-15100.25,1198339,336461.888888889,9281.70727969349,4719.49685207854,130286.236111111,3594.1030651341,1827.50409927885,-2516.70833333333,-69.4264367816092,-35.3014634019631,0,98464.6666666667,885681.083333333,1034625.58333333,1048640.25,970131.083333333,1.08092634904235,0,0.512502612975483,0.0487745516497328,0.438722835374784
106420491,LOMPOC VALLEY MEDICAL CENTER,1515 E. OCEAN AVENUE,LOMPOC,93436,Santa Barbara County,LOMPOC VALLEY MEDICAL CENTER,7/1/13,6/30/14,4,4216,0,618,3598,3598,332772,0,83632,249140,16332495,122533042,8528686,68267598,2651192,3994184,5717315,146551,388178,2603739,68020,0,5394546,1266772,271664,475710,12,351.333333333333,0,51.5,299.833333333333,299.833333333333,27731,0,6969.33333333333,20761.6666666667,1361041.25,10211086.8333333,710723.833333333,5688966.5,476442.916666667,12212.5833333333,32348.1666666667,216978.25,5668.33333333333,0,449545.5,105564.333333333,22638.6666666667,39642.5,220932.666666667,332848.666666667,340260.3125,3873.9314516129,2944.80815693628,177680.958333333,2022.93311195446,1537.75305614655,55233.1666666667,628.840607210626,478.019544913635,28307,249326.416666667,488655.5,594752.333333333,334755.166666667,1026286.08333333,0.326181141986644,0.020798047083437,0.436983326797284,0.183187994240929,0.359030631878351
106420493,MARIAN MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,Santa Barbara County,DIGNITY HEALTH,7/1/13,6/30/14,10,7227,0,4164,3063,3115,1024197,0,614666,409531,216829526,1623455404,48339534,371851634,24577358,-2697211,86427392,8809353,7616837,25040310,953283,673115,15713064,63373824,1483198,6739150,12,602.25,0,347,255.25,259.583333333333,85349.75,0,51222.1666666667,34127.5833333333,18069127.1666667,135287950.333333,4028294.5,30987636.1666667,7202282.66666667,734112.75,634736.416666667,2086692.5,79440.25,56092.9166666667,1309422,5281152,123599.833333333,561595.833333333,2048113.16666667,-224767.583333333,1806912.71666667,30002.701812647,12702.4113134485,402829.45,6688.74138646741,2831.84977108896,204811.316666667,3400.76906046769,1439.80257704328,259133,2721428.91666667,7936395.41666667,7152169.83333333,8158050.16666667,9911077,0.823124486538311,0.0143412018527403,0.395822651939017,0.150612084998055,0.439224061210188
106420514,SANTA BARBARA COTTAGE HOSPITAL,400 W. PUEBLO,SANTA BARBARA,93105,Santa Barbara County,SANTA BARBARA COTTAGE HOSPITAL,1/1/14,12/31/14,21,7956,180,5039,2917,6310,1091029,48866,782780,308249,78624094,1398673990,32147138,604067767,-14436413,47285722,29091956,4765928,4079409,7502540,0,0,3163191,29452124,0,568946,12,663,15,419.916666666667,243.083333333333,525.833333333333,90919.0833333333,4072.16666666667,65231.6666666667,25687.4166666667,6552007.83333333,116556165.833333,2678928.16666667,50338980.5833333,2424329.66666667,397160.666666667,339950.75,625211.666666667,0,0,263599.25,2454343.66666667,0,47412.1666666667,-1203034.41666667,3940476.83333333,312000.373015873,9882.36475615887,4323.84990683108,127568.007936508,4040.61563599799,1767.89826851532,-57287.3531746032,-1814.53154851684,-793.91545046007,0,965162.416666667,2821490.33333333,2765355.08333333,3476716,3075291.83333333,1.13053205628019,0,0.422062237054204,0.147307885035852,0.430629877909944
106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Santa Clara County,HCA,1/1/14,12/31/14,7,5711,0,2742,2969,2969,536132,0,346976,189156,134748250,2637709798,19690509,379589083,-10070099,14683600,44975527,12382322,17292816,14463340,0,0,958274,37647714,1803941,5224316,12,475.916666666667,0,228.5,247.416666666667,247.416666666667,44677.6666666667,0,28914.6666666667,15763,11229020.8333333,219809149.833333,1640875.75,31632423.5833333,3747960.58333333,1031860.16666667,1441068,1205278.33333333,0,0,79856.1666666667,3137309.5,150328.416666667,435359.666666667,-839174.916666667,1223633.33333333,1604145.83333333,23594.5105935913,15080.0455857886,234410.821428571,3447.82157240413,2203.61877298874,-119882.130952381,-1763.28121169673,-1126.97235009289,150328.416666667,2646346.33333333,4779820.75,3652525.33333333,5374448,5854572.83333334,0.917991483409393,0.0133874911176954,0.325275497084378,0.235670266589733,0.425666745208194
106430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94039,Santa Clara County,EL CAMINO HOSPITAL DISTRICT,7/1/13,6/30/14,10,10958,0,4571,6387,6387,1690460,0,893768,796692,377776887,2504514729,108490906,768213216,52762259,118905804,121713838,20815974,4201029,4871121,0,0,14274826,209361312,691666,1847121,12,913.166666666667,0,380.916666666667,532.25,532.25,140871.666666667,0,74480.6666666667,66391,31481407.25,208709560.75,9040908.83333333,64017768,10142819.8333333,1734664.5,350085.75,405926.75,0,0,1189568.83333333,17446776,57638.8333333333,153926.75,4396854.91666667,9908817,3148140.725,34474.9851250228,13408.5475077789,904090.883333333,9900.61197298777,3850.70002247909,439685.491666667,4814.95336740281,1872.70656507696,57638.8333333333,756012.5,11877484.3333333,18790271.5833333,19587367.25,11894040,1.64682204280463,0.0018308849053542,0.596868857675774,0.0240145713308289,0.377285686088043
106430779,GOOD SAMARITAN HOSPITAL - SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,Santa Clara County,HCA THE HEALTHCARE CO.,1/1/14,12/31/14,14,8701,171,4284,4417,4417,1035438,60692,654093,381345,273117313,3125118058,50962099,594282695,6594385,128435533,88331371,18578136,5449310,9834791,0,0,6756713,141409721,294681,2462590,12,725.083333333333,14.25,357,368.083333333333,368.083333333333,86286.5,5057.66666666667,54507.75,31778.75,22759776.0833333,260426504.833333,4246841.58333333,49523557.9166667,7360947.58333333,1548178,454109.166666667,819565.916666667,0,0,563059.416666667,11784143.4166667,24556.75,205215.833333333,549532.083333333,10702961.0833333,1625698.29166667,31389.1866452132,15826.1902499232,303345.827380952,5857.03930582692,2953.07487266258,39252.2916666667,757.88817377313,382.121479026267,24556.75,1273675.08333333,8909125.58333333,12552418.6666667,14151887.3333333,8607888.75,1.64406020388371,0.00107895393654521,0.551517669624994,0.0559616702145865,0.391441706223875
106430837,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,95128,Santa Clara County,DAUGHTERS OF CHARITY HEALTH SYSTEM,7/1/13,6/30/14,11,8244,0,3932,4312,8377,630125,0,334395,295730,131887366,1426366343,23042886,266269818,2468934,-43083064,50676098,19470680,4604426,12238929,0,0,1853180,41639358,0,1404695,12,687,0,327.666666666667,359.333333333333,698.083333333333,52510.4166666667,0,27866.25,24644.1666666667,10990613.8333333,118863861.916667,1920240.5,22189151.5,4223008.16666667,1622556.66666667,383702.166666667,1019910.75,0,0,154431.666666667,3469946.5,0,117057.916666667,205744.5,-3590255.33333333,999146.712121212,15997.9822901504,12558.2098155128,174567.318181818,2795.10989810772,2194.12522912121,18704.0454545455,299.482532751092,235.089926601865,0,1403612.91666667,5845564.83333333,3741436.08333333,6112413.91666667,4878199.91666667,1.25300603113522,0,0.340421030169031,0.127710147763509,0.53186882206746
106430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVE,SAN JOSE,95128,Santa Clara County,COUNTY OF SANTA CLARA,7/1/13,6/30/14,12,12172,128,7224,4948,4948,2237997,51592,1263246,974751,173221038,3147478244,44936378,944022937,8557230,-93072750,22015576,1161326,37355732,46698962,17428844,12140571,4132953,22025829,10261245,0,12,1014.33333333333,10.6666666666667,602,412.333333333333,412.333333333333,186499.75,4299.33333333333,105270.5,81229.25,14435086.5,262289853.666667,3744698.16666667,78668578.0833333,1834631.33333333,96777.1666666667,3112977.66666667,3891580.16666667,1452403.66666667,1011714.25,344412.75,1835485.75,855103.75,0,713102.5,-7756062.5,1202923.875,14231.1072954321,4644.00188204006,312058.180555556,3691.78261583963,1204.73024762768,59425.2083333333,703.025796910943,229.416661416436,3319221.66666667,7004557.83333333,1931408.5,2179898.5,6835557.33333333,7599529.16666667,0.899471162413022,0.229941238430865,0.151013885507371,0.485245296821279,0.133799579240485
106430905,STANFORD HOSPITAL & CLINICS,300 PASTEUR DRIVE,STANFORD,94304,Santa Clara County,STANFORD UNIVERSITY HOSPITAL,9/1/13,8/31/14,42,13470,512,10623,2847,9614,2941620,247320,2572020,369600,849707345,10882262404,211256072,2871243324,89236215,426541867,301894997,35100173,30880087,60692853,336547,0,27716433,385961330,4682271,2442654,12,1122.5,42.6666666666667,885.25,237.25,801.166666666667,245135,20610,214335,30800,70808945.4166667,906855200.333333,17604672.6666667,239270277,25157916.4166667,2925014.41666667,2573340.58333333,5057737.75,28045.5833333333,0,2309702.75,32163444.1666667,390189.25,203554.5,7436351.25,35545155.5833333,1685927.2718254,63081.4658500371,17331.4162604279,419158.873015873,15683.4500371195,4308.97407550941,177055.982142857,6624.81180400891,1820.14430823832,418234.833333333,7631078.33333333,28082930.8333333,34676701.4166667,40146196.3333333,30662749.0833333,1.30928235508912,0.0059065253813947,0.489722043064133,0.1077699757909,0.396601455763572
106434040,LUCILE PACKARD CHILDREN'S HOSPITAL,725 WELCH ROAD,PALO ALTO,94304,Santa Clara County,LUCILE SALTER PACKARD,9/1/13,8/31/14,7,5760,561,2984,2776,5158,874758,137231,599791,274967,280867039,3303760386,86225235,1110307237,41364544,139122575,2166822,0,100217914,17941736,0,0,5729665,153147430,1357423,306049,12,480,46.75,248.666666666667,231.333333333333,429.833333333333,72896.5,11435.9166666667,49982.5833333333,22913.9166666667,23405586.5833333,275313365.5,7185436.25,92525603.0833333,180568.5,0,8351492.83333333,1495144.66666667,0,0,477472.083333333,12762285.8333333,113118.583333333,25504.0833333333,3447045.33333333,11593547.9166667,3343655.22619048,48761.6387152778,19264.7821911889,1026490.89285714,14969.6588541667,5914.22324802974,492435.047619048,7181.34444444445,2837.21056566502,113118.583333333,9846637.5,180568.5,13265262,14257430.5,9148156.08333333,1.55850319672344,0.00483297365484029,0.566756229448483,0.420696036176748,0.00771476071992912
106434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,Santa Clara County,DAUGHTERS OF CHARITY HEALTH SYSTEM,7/1/13,6/30/14,5,1619,0,933,686,686,194994,0,112391,82603,41621952,430911611,7750060,81895111,376254,-10446883,16525116,1688723,2280599,2924472,0,0,1110167,16798971,0,293904,12,134.916666666667,0,77.75,57.1666666666667,57.1666666666667,16249.5,0,9365.91666666667,6883.58333333333,3468496,35909300.9166667,645838.333333333,6824592.58333333,1377093,140726.916666667,190049.916666667,243706,0,0,92513.9166666667,1399914.25,0,24492,31354.5,-870573.583333333,693699.2,25708.4323656578,12807.148527647,129167.666666667,4786.94255713404,2384.70722176067,6270.9,232.399011735639,115.774023816117,0,433755.916666667,1517819.91666667,1516920.16666667,1784347.16666667,1684148.83333333,1.0594949397287,0,0.437342342809871,0.12505590799778,0.437601749192349
106440755,DOMINICAN HOSPITAL - SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,Santa Cruz County,DIGINITY HEALTH,7/1/13,6/30/14,8,3853,0,2375,1478,1478,518903,0,377313,141590,121154987,1402165785,30162379,392586800,10668250,78649392,49637526,5461923,3109563,11052393,1817253,0,46918508,0,992897,2164924,12,321.083333333333,0,197.916666666667,123.166666666667,123.166666666667,43241.9166666667,0,31442.75,11799.1666666667,10096248.9166667,116847148.75,2513531.58333333,32715566.6666667,4136460.5,455160.25,259130.25,921032.75,151437.75,0,3909875.66666667,0,82741.4166666667,180410.333333333,889020.833333333,6554116,1262031.11458333,31444.325720218,14008.9751263724,314191.447916667,7828.28419413444,3487.63206225441,111127.604166667,2768.81650661822,1233.55424809647,234179.166666667,1180163,4591620.75,4090286,1376193,8720055.91666667,0.157819286154998,0.0231946704760903,0.40512927462078,0.116891234530858,0.454784820372273
106444012,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,Santa Cruz County,SUTTER HEALTH,1/1/14,12/31/14,6,4636,0,412,4224,4224,445005,0,75135,369870,69507849,170110499,31164097,76518442,15718279,19727592,19089911,1776820,455177,5456229,648394,1661,326175,39928922,1192256,632304,12,386.333333333333,0,34.3333333333333,352,352,37083.75,0,6261.25,30822.5,5792320.75,14175874.9166667,2597008.08333333,6376536.83333333,1590825.91666667,148068.333333333,37931.4166666667,454685.75,54032.8333333333,138.416666666667,27181.25,3327410.16666667,99354.6666666667,52692,1309856.58333333,1643966,965386.791666667,14993.0649266609,9371.73950854485,432834.680555556,6722.19521138913,4201.85350726396,218309.430555556,3390.4829594478,2119.29470455388,153525.916666667,492617.166666667,1738894.25,3407283.41666667,3930302.66666667,1862018.08333333,2.11077577701649,0.0265050785847221,0.588241494856214,0.0850465966800383,0.300206829879026
106444013,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,Santa Cruz County,COMMUNITY HEALTH SYSTEMS INC.,1/1/14,12/31/14,5,5139,0,2897,2242,2242,410731,0,238224,172507,102770270,862688540,15361109,129272125,5035519,7416322,27894898,982994,13865851,21389686,14908,0,19260803,17460397,648913,1251820,12,428.25,0,241.416666666667,186.833333333333,186.833333333333,34227.5833333333,0,19852,14375.5833333333,8564189.16666667,71890711.6666667,1280092.41666667,10772677.0833333,2324574.83333333,81916.1666666667,1155487.58333333,1782473.83333333,1242.33333333333,0,1605066.91666667,1455033.08333333,54076.0833333333,104318.333333333,419626.583333333,618026.833333333,1712837.83333333,19998.1066355322,15012.7850101405,256018.483333333,2989.12414866706,2243.96634293491,83925.3166666667,979.863592138548,735.593709751638,55318.4166666667,2937961.41666667,2406491,3164418.33333333,3319423.08333333,5244766.08333333,0.632902026628356,0.00645927075991919,0.369494212674541,0.343051905964634,0.280994610600906
106450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96001,Shasta County,"PRIME HEALTHCARE SERVICES, INC.",1/1/14,12/31/14,7,3083,85,1804,1279,1279,338039,25830,231133,106906,107275174,864367646,18858598,154679148,7477179,24821161,55067441,2312280,3444770,16836162,0,0,13989758,11139491,268100,4217172,12,256.916666666667,7.08333333333333,150.333333333333,106.583333333333,106.583333333333,28169.9166666667,2152.5,19261.0833333333,8908.83333333333,8939597.83333333,72030637.1666667,1571549.83333333,12889929,4588953.41666667,192690,287064.166666667,1403013.5,0,0,1165813.16666667,928290.916666667,22341.6666666667,351431,623098.25,2068430.08333333,1277085.4047619,34795.7100227052,19040.7332881709,224507.119047619,6116.96334738891,3347.29389212487,89014.0357142857,2425.29322088874,1327.15674818586,22341.6666666667,1690077.66666667,4781643.41666667,2445535.08333333,2523994.41666667,6415603.41666667,0.393414968592003,0.00249918028564559,0.273562091821916,0.189055223531961,0.534883504360478
106450949,MERCY MEDICAL CENTER REDDING,2175 ROSALINE AVE,REDDING,96001,Shasta County,DIGNITY HEALTH,7/1/13,6/30/14,12,9020,346,5140,3880,3880,1040515,60395,722437,318078,231105255,1486509282,54300896,395596242,17721088,47187874,113230791,5200664,10597250,18635465,6611615,0,14563981,58234592,1273015,2757882,12,751.666666666667,28.8333333333333,428.333333333333,323.333333333333,323.333333333333,86709.5833333333,5032.91666666667,60203.0833333333,26506.5,19258771.25,123875773.5,4525074.66666667,32966353.5,9435899.25,433388.666666667,883104.166666667,1552955.41666667,550967.916666667,0,1213665.08333333,4852882.66666667,106084.583333333,229823.5,1476757.33333333,3932322.83333333,1604897.60416667,25621.4251662971,13326.3963518066,377089.555555556,6020.05498891353,3131.19345708615,123063.111111111,1964.64390243902,1021.86444212722,657052.5,2436059.58333333,9869287.91666667,6296371.25,6839226.75,12419544.5,0.55068257535532,0.0341170519900121,0.326935252943513,0.126490914280595,0.512456780785881
106470871,MERCY HOSPITAL OF MT. SHASTA,914 PINE STREET,MT. SHASTA,96067,Siskiyou County,DIGNITY HEALTH,7/1/13,6/30/14,5,2104,0,450,1654,1654,189971,0,82976,106995,19354076,101608056,8866008,45093345,2730651,-3979389,8566242,502227,732412,1829770,423099,0,1650517,5175929,108576,365304,12,175.333333333333,0,37.5,137.833333333333,137.833333333333,15830.9166666667,0,6914.66666666667,8916.25,1612839.66666667,8467338,738834,3757778.75,713853.5,41852.25,61034.3333333333,152480.833333333,35258.25,0,137543.083333333,431327.416666667,9048,30442,227554.25,-331615.75,322567.933333333,9198.70532319392,6112.74647182991,147766.8,4213.88212927757,2800.21940190871,45510.85,1297.83792775665,862.442478062441,44306.25,213515.166666667,755705.75,599312.5,625660.5,987179.166666667,0.633786166813691,0.0274709575388667,0.371588393059943,0.132384620169932,0.468556029231259
106474007,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,Siskiyou County,FAIRCHILD MEDICAL CENTER,1/1/14,12/31/14,4,2263,0,496,1767,1767,168578,0,62604,105974,32716613,148853869,14645201,66632656,9458956,9143987,11648124,1084522,1034030,8896291,0,0,9325794,0,322001,405851,12,188.583333333333,0,41.3333333333333,147.25,147.25,14048.1666666667,0,5217,8831.16666666667,2726384.41666667,12404489.0833333,1220433.41666667,5552721.33333333,970677,90376.8333333333,86169.1666666667,741357.583333334,0,0,777149.5,0,26833.4166666667,33820.9166666667,788246.333333334,761998.916666667,681596.104166667,14457.1864781264,11644.4422166594,305108.354166667,6471.58683163942,5212.49546204131,197061.583333333,4179.83031374282,3366.61580989216,26833.4166666667,827526.75,1061053.83333333,810970.416666667,831734.416666667,1894650,0.43899106255333,0.00984212516130567,0.297452703921399,0.303525337418027,0.389179833499268
106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA STREET,MARTINEZ,94533,Solano County,CONTRA COSTA COUNTY,7/1/13,6/30/14,9,4268,0,1814,2454,2454,439410,0,215790,223620,32314973,576544988,20202769,380195650,3070331,55524056,4423728,214486,6631753,11038710,6517923,0,734907,2722734,0,30732,12,355.666666666667,0,151.166666666667,204.5,204.5,36617.5,0,17982.5,18635,2692914.41666667,48045415.6666667,1683564.08333333,31682970.8333333,368644,17873.8333333333,552646.083333333,919892.5,543160.25,0,61242.25,226894.5,0,2561,255860.916666667,4627004.66666667,299212.712962963,7571.45571696345,4412.50399399194,187062.675925926,4733.54475164011,2758.62210691609,28428.9907407407,719.384020618557,419.243667645252,543160.25,1472538.58333333,386517.833333333,290697.75,1164660.83333333,1528253.58333333,0.762086113217576,0.201699781708003,0.107949123151054,0.546819673963522,0.143531421177421
106481094,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94589,Solano County,SUTTER HEALTH,1/1/14,12/31/14,4,2415,0,969,1446,1446,236370,0,130620,105750,46073333,527262465,10622288,116631010,-760632,-2987834,13135565,6293262,1678675,11110434,0,34215,1307407,11943631,256618,313526,12,201.25,0,80.75,120.5,120.5,19697.5,0,10885,8812.5,3839444.41666667,43938538.75,885190.666666667,9719250.83333333,1094630.41666667,524438.5,139889.583333333,925869.5,0,2851.25,108950.583333333,995302.583333334,21384.8333333333,26127.1666666667,-63386,-248986.166666667,959861.104166667,19077.984679089,11695.223505521,221297.666666667,4398.46293995859,2696.35435969032,-15846.5,-314.96149068323,-193.078309430131,24236.0833333333,1065759.08333333,1619068.91666667,1130380.33333333,2448461.83333333,1390982.58333333,1.76023903007173,0.00631239333173487,0.294412474999367,0.277581589332814,0.421693542336084
