facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,operating.rooms.ambulatory.surgery.services,operating.rooms.satellite.ambulatory.surgery.center,surgeries.surgery.recovery.services,surgeries.ambulatory.surgery.services,surgeries.satellite.ambulatory.surgery.center,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,inpatient.surgeries.ambulatory.surgery.services,inpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries.ambulatory.surgery.services,outpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries,surgery.mins.surgery.recovery.services,surgery.mins.ambulatory.surgery.services,surgery.mins.satellite.ambulatory.surgery.center,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.ambulatory.surgery.services,inpatient.surgery.mins.satellite.ambulatory.surgery.center,outpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.ambulatory.surgery.services,outpatient.surgery.mins.satellite.ambulatory.surgery.center,gross.revenue.satellite.ambulatory.surgery.center,gross.revenue.surgery.recovery.services,gross.revenue.ambulatory.surgery.services,gross.revenue.total,net.revenue.satellite.ambulatory.surgery.center,net.revenue.surgery.recovery.services,net.revenue.ambulatory.surgery.services,net.revenue.total,inpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,outpatient.gross.revenue.surgery.recovery.services.medicare.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.managed,inpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.managed,outpatient.gross.revenue.surgery.recovery.services.medicare.managed,outpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,inpatient.gross.revenue.surgery.recovery.services.medical.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.traditional,outpatient.gross.revenue.surgery.recovery.services.medical.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,inpatient.gross.revenue.surgery.recovery.services.medical.managed,inpatient.gross.revenue.ambulatory.surgery.services.medical.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.managed,outpatient.gross.revenue.surgery.recovery.services.medical.managed,outpatient.gross.revenue.ambulatory.surgery.services.medical.managed,inpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.county.indigent.traditional,outpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,inpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,outpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.traditional,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,inpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.indigent,inpatient.gross.revenue.ambulatory.surgery.services.other.indigent,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.indigent,outpatient.gross.revenue.surgery.recovery.services.other.indigent,outpatient.gross.revenue.ambulatory.surgery.services.other.indigent,inpatient.gross.revenue.surgery.recovery.services.other.payors,inpatient.gross.revenue.ambulatory.surgery.services.other.payors,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.payors,outpatient.gross.revenue.surgery.recovery.services.other.payors,outpatient.gross.revenue.ambulatory.surgery.services.other.payors,inpatient.gross.revenue.satellite.ambulatory.surgery.center,inpatient.gross.revenue.surgery.recovery.services,inpatient.gross.revenue.ambulatory.surgery.services,inpatient.gross.revenue.total,outpatient.gross.revenue.satellite.ambulatory.surgery.center,outpatient.gross.revenue.surgery.recovery.services,outpatient.gross.revenue.ambulatory.surgery.services,outpatient.gross.revenue.total,net.profit.surgery.recovery.services,net.profit.ambulatory.surgery.services,net.profit.satellite.ambulatory.surgery.center,net.profit.total
106370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,200 W. ARBOR DRIVE,SAN DIEGO,92103,San Diego County,REGENTS OF THE UNIVERSITY OF CALIFORNIA,7/1/13,6/30/14,15,8,0,14983,32582,0,813,11404,2524,0,3579,30058,0,33637,2492592,2210103,0,365037,2087442,199923,0,405150,2010180,0,0,328399107,130662701,3442139318,0,128914646,51292270,1367128841,0,77174916,4635243,0,21433405,36854786,15409880,1081750,0,4085375,7432318,25800911,2327914,0,5099124,4503656,24045069,1746335,0,6057465,7352612,9868442,964534,0,1637270,2789954,0,0,0,0,8447931,284959,0,2719463,3914803,0,85940359,3818861,0,33214071,51514859,5738926,443713,0,1648803,996404,77697,0,0,0,0,0,252504131,15303309,1841586244,0,75894976,115359392,1600553074,65556125,27547909,0,265836041
106370787,PROMISE HOSPITAL OF SAN DIEGO,5550 UNIVERSITY AVENUE,SAN DIEGO,92105,San Diego County,"PROMISE HEALTHCARE, INC.",1/1/14,12/31/14,2,0,0,2559,0,0,0,1074,0,0,1485,0,0,1485,55248,0,0,0,25132,0,0,30116,0,0,0,5626599,0,70825786,0,897518,0,20911834,0,1425261,0,0,617849,0,87258,0,0,12522,0,402585,0,0,195789,0,343227,0,0,321279,0,0,0,0,0,0,0,0,0,0,12086,0,0,1936263,0,0,90713,0,0,128507,0,0,0,0,0,0,0,0,0,53260,0,0,2361130,0,65847399,0,3265469,0,4978387,-904316,0,0,-3458677
106370875,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,91911,San Diego County,SHARP HEALTHCARE CORPORATION,10/1/13,9/30/14,9,0,0,5854,0,0,149,2901,0,0,2953,0,0,2953,485400,0,0,49170,387390,0,0,98010,0,0,0,162335170,0,1643780204,0,29478482,0,317125846,0,35176551,0,0,12970442,0,16762020,0,0,11231292,0,12879066,0,0,2958317,0,21906639,0,0,9138979,0,0,0,0,548640,0,0,0,0,0,1166838,0,0,1043622,0,0,18399370,0,0,14820626,0,1698458,0,0,421595,0,694039,0,0,518676,0,0,108682981,0,1146996589,0,53652189,0,496783615,4467524,0,0,16846171
106370977,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,92064,San Diego County,PALOMAR POMERADO HEALTH SYSTEM,7/1/13,6/30/14,4,0,0,3153,0,0,0,1264,0,0,1889,0,0,1889,360708,0,0,0,157305,0,0,203403,0,0,0,55236525,0,600683356,0,15338500,0,165019963,0,8713370,0,0,4632320,0,4950776,0,0,2303908,0,649667,0,0,596545,0,1053867,0,0,203528,0,486922,0,0,252940,0,0,0,0,0,762691,0,0,1094830,0,0,13065690,0,0,15902978,0,10772,0,0,6863,0,196197,0,0,352661,0,0,29889952,0,378144740,0,25346573,0,222538616,8946368,0,0,8629701
106371256,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,92037,San Diego County,SCRIPPS HEALTH,10/1/13,9/30/14,12,0,0,9967,0,0,0,5340,0,0,4627,0,0,4627,1338936,0,0,0,924351,0,0,414585,0,0,0,613837930,0,1604046088,0,152495784,0,392852501,0,154394390,0,0,47638492,0,86545826,0,0,26785348,0,2489672,0,0,235878,0,926748,0,0,121672,0,50926,0,0,0,0,0,0,0,0,2740696,0,0,698911,0,0,199032871,0,0,83109107,0,1878910,0,0,915797,0,3747958,0,0,2524728,0,0,451807997,0,1043184885,0,162029933,0,560861203,61714179,0,0,99172435
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,92024,San Diego County,SCRIPPS HEALTH,10/1/13,9/30/14,4,0,0,4602,0,0,0,2374,0,0,2228,0,0,2228,504896,0,0,0,313169,0,0,191727,0,0,0,200710131,0,846709265,0,55433997,0,220965246,0,41259952,0,0,16038847,0,26122427,0,0,9786427,0,4871468,0,0,265391,0,1542552,0,0,223382,0,606584,0,0,122184,0,0,0,0,0,4090421,0,0,2440620,0,0,50241695,0,0,39659071,0,2278503,0,0,640729,0,317639,0,0,202239,0,0,131331241,0,599020413,0,69378890,0,247688852,22775493,0,0,25941401
106374024,AURORA SAN DIEGO,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,San Diego County,SIGNATURE HEALTHCARE SERVICES,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46824160,0,0,0,25137868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38412960,0,0,0,8411200,0,0,0,4832315
106374049,SHARP MCDONALD CENTER,7989 LINDA VISTA ROAD,SAN DIEGO,92123,San Diego County,SHARP HEALTHCARE CORPORATION,10/1/13,9/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11133503,0,0,0,4547255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515559,0,0,0,6617944,0,0,0,1349721
106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3853 ROSECRANS STREET,SAN DIEGO,92110,San Diego County,COUNTY OF SAN DIEGO,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56318573,0,0,0,61221391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48182972,0,0,0,8135601,0,0,0,-7801440
106374094,VIBRA HOSPITAL OF SAN DIEGO,555 WASHINGTON,SAN DIEGO,92103,San Diego County,VIBRA HEALTHCARE LLC,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150852993,0,0,0,42990599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149915327,0,0,0,937666,0,0,0,3310406
106380842,JEWISH HOME,302 SILVER AVENUE,SAN FRANCISCO,94112,San Francisco County,HEBREW HOME FOR THE AGED,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82036875,0,0,0,69620949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82036875,0,0,0,0,0,0,0,7109399
106380857,KAISER FOUNDATION HOSPITALS - SAN FRANCISCO,2425 GEARY BLVD.,SAN FRANCISCO,94115,San Francisco County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,12,0,0,11371,0,0,0,3546,0,0,7825,0,0,7825,1295343,0,0,0,635052,0,0,660291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380865,LAGUNA HONDA HOSPITAL,375 LAGUNA HONDA BLVD,SAN FRANCISCO,94116,San Francisco County,CITY AND COUNTY OF SAN FRANCISCO,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309981694,0,0,0,256688271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302006462,0,0,0,7975232,0,0,0,30487590
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,"401 PARNASSUS AVE, BOX 0984",SAN FRANCISCO,94143,San Francisco County,REGENTS OF THE UNIVERSITY OF CALIFORNIA,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30807853,0,0,0,15995070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17149533,0,0,0,13658320,0,0,0,-2388070
106380939,SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER,1001 POTRERO AVE,SAN FRANCISCO,94110,San Francisco County,CITY AND COUNTY OF SAN FRANCISCO,7/1/13,6/30/14,0,0,0,7292,0,0,0,2258,0,0,5034,0,0,5034,1180016,0,0,0,396893,0,0,783123,0,0,0,128728722,0,2366922234,0,40273311,0,722957250,0,14258761,0,0,5660059,0,2106430,0,0,69087,0,26267643,0,0,4434975,0,22646010,0,0,8959280,0,8942531,0,0,14373869,0,0,0,0,0,7463587,0,0,891157,0,0,6463306,0,0,2500019,0,61700,0,0,130359,0,2772466,0,0,727483,0,0,90982434,0,1491611428,0,37746288,0,875310806,338978,0,0,70123054
106380960,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE STREET,SAN FRANCISCO,94109,San Francisco County,DIGNITY HEALTH,7/1/13,6/30/14,9,0,0,3258,0,0,0,1622,0,0,1636,0,0,1636,446605,0,0,0,276855,0,0,169750,0,0,0,118189009,0,877214299,0,26496363,0,218144794,0,23469562,0,0,4216097,0,2573118,0,0,609286,0,1220749,0,0,75234,0,1955087,0,0,59767,0,0,0,0,0,0,0,0,0,0,1456793,0,0,493558,0,0,46281409,0,0,20555288,0,2823346,0,0,2353637,0,6850034,0,0,3196044,0,0,86630098,0,639811626,0,31558911,0,237402673,7668871,0,0,3815507
106380964,CALIFORNIA PAC MED CTR-ST LUKES CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,San Francisco County,SUTTER WEST BAY HOSPITALS,1/1/14,12/31/14,8,0,0,1678,0,0,1,634,0,0,1044,0,0,1044,162765,0,0,375,81600,0,0,81165,0,0,0,25814392,0,495071646,0,4872340,0,93985258,0,4150815,0,0,3072181,0,1704994,0,0,1139026,0,922875,0,0,694175,0,1968862,0,0,1793275,0,0,0,0,0,0,0,0,0,0,655136,0,0,503375,0,0,2866414,0,0,6045159,0,16082,0,0,7193,0,162132,0,0,112698,0,0,12447310,0,357906544,0,13367082,0,137165102,-5966703,0,0,-60667836
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,450 STANYAN STREET,SAN FRANCISCO,94117,San Francisco County,DIGNITY HEALTH,7/1/13,6/30/14,13,2,0,3402,1868,0,0,1745,51,0,1657,1817,0,3474,627720,90821,0,0,337725,1676,0,289995,89145,0,0,190249130,13498581,857799158,0,45034686,3195307,209185080,0,57404422,121633,0,13801040,3589716,11838206,0,0,4406913,1331629,2247095,0,0,95664,22755,2702978,5050,0,685460,201169,0,0,0,0,0,0,0,0,0,8316260,0,0,1157428,172612,0,47294957,92909,0,35105474,7562632,2046180,0,0,753930,172297,1403423,0,0,989700,226179,0,133253521,219592,572186968,0,56995609,13278989,285612190,22293007,-889744,0,-10964813
106381154,UCSF MEDICAL CENTER,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,San Francisco County,UC REGENTS,7/1/13,6/30/14,27,10,0,21575,6556,0,421,13071,28,0,8504,6528,0,15032,4312514,501016,0,183736,3249330,1654,0,1063184,499362,0,0,870436986,72102287,8562006219,0,189945609,19432858,2050597610,0,186574511,37737,0,63911994,19289824,23510479,0,0,6994166,4753420,62124276,185540,0,14174865,7942055,49108943,0,0,24443912,12468319,0,0,0,0,0,7321446,0,1985774,335385,6548123,0,0,3359511,225984,0,270338251,84408,0,144921706,25248110,453582,0,0,22662,22762,1811645,0,0,2831140,1508743,0,607791256,307685,5275305145,0,262645730,71794602,3286701074,32511001,9400463,0,181803790
106382715,CHINESE HOSPITAL,845 JACKSON STREET,SAN FRANCISCO,94133,San Francisco County,CHINESE HOSPITAL ASSOCIATION,1/1/14,12/31/14,2,0,0,2201,0,0,0,443,0,0,1758,0,0,1758,151922,0,0,0,59544,0,0,92378,0,0,0,26137713,0,223376436,0,13584372,0,113857026,0,1180786,0,0,6153067,0,2147376,0,0,7735638,0,215611,0,0,1096588,0,288231,0,0,1669285,0,0,0,0,0,0,0,0,0,0,652223,0,0,4405797,0,0,110486,0,0,452247,0,0,0,0,0,0,7554,0,0,22824,0,0,4602267,0,63321033,0,21535446,0,160055403,8868667,0,0,13675379
106390846,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,95203,San Joaquin County,DAMERON HOSPITAL ASSOCIATION,1/1/14,12/31/14,10,2,0,3450,221,0,76,1949,0,0,1501,221,0,1722,450092,7157,0,32666,313199,0,0,136893,7157,0,0,119091777,1152590,1181895947,0,17913299,173368,181387272,0,22561627,0,0,11703774,507389,13306928,0,0,4636361,228958,2879748,0,0,548155,0,12286024,0,0,11388756,109376,0,0,0,0,0,0,0,0,0,5085010,0,0,5447665,84417,0,15750173,0,0,11089264,208373,317175,0,0,69837,0,1559446,0,0,461834,14077,0,73746131,0,768690761,0,45345646,1152590,413205186,4485380,-847722,0,1208208
106390923,LODI MEMORIAL HOSPITAL,975 SOUTH FAIRMONT AVENUE,LODI,95240,San Joaquin County,"LODI MEMORIAL HOSPITAL ASSOCIATION, INC.",1/1/14,12/31/14,6,0,0,3875,0,0,0,1482,0,0,2393,0,0,2393,350792,0,0,0,148302,0,0,202490,0,0,0,57558573,0,1137930026,0,8073338,0,148010252,0,10410363,0,0,7498798,0,2700623,0,0,2223851,0,1932334,0,0,864030,0,3727944,0,0,7887549,0,0,0,0,0,0,0,0,0,0,329703,0,0,457451,0,0,4384611,0,0,14562135,0,38724,0,0,51771,0,69382,0,0,419304,0,0,23593684,0,684415891,0,33964889,0,453514135,589294,0,0,-4980592
106391010,SAN JOAQUIN GENERAL HOSPITAL,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,San Joaquin County,SAN JOAQUIN COUNTY,7/1/13,6/30/14,7,0,0,5782,0,0,0,2692,0,0,3090,0,0,3090,467271,0,0,0,289845,0,0,177426,0,0,0,30387696,0,921966903,0,2330996,0,213034015,0,1478860,0,0,1695154,0,0,0,0,0,0,2919399,0,0,2752242,0,3020238,0,0,5040236,0,1298746,0,0,2168153,0,0,0,0,0,3276014,0,0,5479745,0,0,0,0,0,0,0,0,0,0,93709,0,670185,0,0,495015,0,0,12663442,0,625769868,0,17724254,0,296197035,-10841154,0,0,37294017
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,San Joaquin County,DIGNITY HEALTH,7/1/13,6/30/14,16,0,0,4867,0,0,326,3216,0,0,1651,0,0,1651,669411,0,0,137438,507882,0,0,161529,0,0,0,217300626,0,1906959143,0,40346405,0,356383413,0,69011818,0,0,19857635,0,18703079,0,0,4154064,0,9856756,0,0,525839,0,26131104,0,0,7469599,0,255438,0,0,0,0,0,0,0,0,10227649,0,0,2684569,0,0,30581492,0,0,15728726,0,798878,0,0,24489,0,1204314,0,0,85177,0,0,166770528,0,1309160121,0,50530098,0,597799022,10340851,0,0,-8692328
106391056,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,95376,San Joaquin County,SUTTER CENTRAL VALLEY HOSPITALS,1/1/14,12/31/14,4,0,0,2648,0,0,0,971,0,0,1677,0,0,1677,229725,0,0,0,93570,0,0,136155,0,0,0,47607169,0,448789167,0,12856511,0,120043913,0,3924939,0,0,5700394,0,503928,0,0,817167,0,2309313,0,0,252907,0,3904133,0,0,6564448,0,0,0,0,0,0,0,0,0,0,123205,0,0,547499,0,0,6550705,0,0,13710754,0,83669,0,0,41549,0,416620,0,0,2155939,0,0,17816512,0,189217451,0,29790657,0,259571716,3602108,0,0,29261929
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,San Joaquin County,DIGNITY HEALTH,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37977524,0,0,0,13741805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32518652,0,0,0,5458872,0,0,0,-1442507
106392287,DOCTORS HOSPITAL OF MANTECA,1205 EAST NORTH STREET,MANTECA,95336,San Joaquin County,TENET HEALTHCARE CORP,1/1/14,12/31/14,5,0,0,3438,0,0,0,1000,0,0,2438,0,0,2438,286740,0,0,0,113415,0,0,173325,0,0,0,71998771,0,676921300,0,9206469,0,84470051,0,7193274,0,0,10075350,0,2288919,0,0,5912532,0,1814471,0,0,684169,0,6354901,0,0,7624870,0,0,0,0,0,0,0,0,0,0,257960,0,0,616208,0,0,7443129,0,0,20925800,0,28407,0,0,0,0,220121,0,0,558660,0,0,25601182,0,330069815,0,46397589,0,346851485,443679,0,0,6170713
106394003,SAN JOAQUIN COUNTY MENTAL HEALTH PSYCHIATRIC HEALTH FACILITY,1212 N. CALIFORNIA STREET,STOCKTON,95202,San Joaquin County,SAN JOAQUIN COUNTY,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106394009,KAISER FOUNDATION HOSPITALS - MANTECA,1777 W. YOSEMITE AVE.,MANTECA,95337,San Joaquin County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,3,0,0,11753,0,0,0,2358,0,0,9395,0,0,9395,1139836,0,0,0,332203,0,0,807633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106400480,FRENCH HOSPITAL MEDICAL CENTER - SLO,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,San Luis Obispo County,DIGNITY HEALTH,7/1/13,6/30/14,7,1,0,3658,79,0,0,1485,13,0,2173,66,0,2239,575004,15861,0,0,310415,2562,0,264589,13299,0,0,128091259,1564613,520430694,0,22609177,294397,94700020,0,43956855,242204,0,17939964,750028,3727049,23587,0,2150650,29738,1648397,9543,0,1087537,10152,4388041,17890,0,6363825,95636,16569,237,0,0,0,505342,7231,571693,2021,3632512,8790,0,4127667,29457,0,21766039,60503,0,13141740,263042,645038,2484,0,100876,579,972285,3744,0,1349180,7747,0,81258127,376213,304140166,0,46833132,1188400,216290528,11236588,-2556811,0,4142224
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY AVENUE,SAN LUIS OBISPO,93405,San Luis Obispo County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,7,0,0,3720,0,0,0,1987,0,0,1733,0,0,1733,395190,0,0,0,232185,0,0,163005,0,0,0,81629781,0,706487492,0,14873223,0,124433618,0,16606233,0,0,8463408,0,3274021,0,0,1221045,0,1774001,0,0,1339251,0,3700179,0,0,6739746,0,85550,0,0,15046,0,0,0,0,0,1266397,0,0,1173064,0,0,19015187,0,0,16121329,0,325816,0,0,83571,0,296400,0,0,129537,0,0,46343784,0,490080925,0,35285997,0,216406567,3335224,0,0,2582012
106400548,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,93465,San Luis Obispo County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,5,0,0,3108,0,0,0,1383,0,0,1725,0,0,1725,338355,0,0,0,179715,0,0,158640,0,0,0,54584086,0,654383097,0,7480577,0,89829241,0,11821329,0,0,6907178,0,1017553,0,0,435160,0,1532145,0,0,790830,0,2828719,0,0,3389936,0,0,0,0,64602,0,0,0,0,0,2503,0,0,950633,0,0,10420547,0,0,13483276,0,438242,0,0,117943,0,254202,0,0,129288,0,0,28315240,0,375683267,0,26268846,0,278699830,-491941,0,0,6513529
106400683,DEPARTMENT OF STATE HOSPITAL - ATASCADERO,10333 EL CAMINO REAL,ATASCADERO,93422,San Luis Obispo County,STATE OF CALIFORNIA,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106404046,SAN LUIS OBISPO-PHF,2178 JOHNSON AVENUE,SAN LUIS OBISPO,93401,San Luis Obispo County,SAN LUIS OBISPO COUNTY,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140539
106410782,SAN MATEO MEDICAL CENTER,222 W. 39TH AVENUE,SAN MATEO,94403,San Mateo County,COUNTY OF SAN MATEO,7/1/13,6/30/14,3,0,0,2213,0,0,0,655,0,0,1558,0,0,1558,237678,0,0,0,77999,0,0,159679,0,0,0,42074393,0,409535512,0,20125433,0,216695273,0,1179409,0,0,2445670,0,846552,0,0,1223462,0,1785146,0,0,3983352,0,2500842,0,0,7839767,0,0,0,0,0,0,4238066,0,12077353,0,431895,0,0,190537,0,0,0,0,0,0,0,435095,0,0,432172,0,942980,0,0,1522095,0,0,12359985,0,142628310,0,29714408,0,266907202,9463774,0,0,13589351
